gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Tenure_Years,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,0,0,1,0.041666666666666664,1,1,0.07972097658196312,0.1612689553599857,0.041666666666666664,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,1,0,0.5555555555555556,0,1,0.23866467364225216,0.574008463992397,0.5555555555555556,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,1
0,1,0,0,0.6805555555555555,1,1,0.7219730941704036,0.8072266133812166,0.6805555555555555,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1
1,0,0,0,0.013888888888888888,1,0,0.010463378176382682,0.0020958168842605263,0.013888888888888888,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,1,1,0.3194444444444444,1,1,0.7244643746885899,0.6284101559604384,0.3194444444444444,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,0,0,0.5,1,0,0.011459890383657217,0.382589183860347,0.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,0,0,0,0.5138888888888888,1,1,0.8136522172396612,0.7621051334702984,0.5138888888888888,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
1,0,1,0,0.15277777777777776,1,1,0.3652217239661186,0.3792087939226303,0.15277777777777776,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
1,0,0,0,0.16666666666666666,1,0,0.3173891380169408,0.37528060346227177,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0,0,0,0,0.013888888888888888,1,1,0.6332835077229697,0.1204812092674305,0.013888888888888888,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0,0.013888888888888888,1,0,0.2665670154459392,0.06584248417957261,0.013888888888888888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,0.027777777777777776,0,1,0.16243148978574992,0.09422006322324444,0.027777777777777776,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0,0.40277777777777773,1,0,0.06726457399103139,0.4032341958638029,0.40277777777777773,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
0,1,0,0,0.013888888888888888,1,1,0.6058794220229199,0.1171183514870126,0.013888888888888888,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,0,0.06944444444444445,1,1,0.30692575984055814,0.22986526799186385,0.06944444444444445,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
0,0,1,1,1.0,1,0,0.5017438963627305,0.8289415865070333,1.0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,0
0,0,1,0,1.0,1,1,0.9142999501743897,0.973980980417138,1.0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
0,0,1,0,0.9444444444444444,1,1,0.9207772795216741,0.9561849119660888,0.9444444444444444,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0
0,1,0,0,0.7777777777777777,1,1,0.7817638266068759,0.8472502606015795,0.7777777777777778,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
1,0,0,0,0.3333333333333333,1,1,0.3258594917787744,0.5120949012943877,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
0,0,0,0,0.041666666666666664,1,0,0.6148480318883907,0.23024501199517683,0.041666666666666664,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,1
1,0,0,0,0.5833333333333333,1,0,0.6128550074738417,0.7263690397984642,0.5833333333333333,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0,0.15277777777777776,1,1,0.5077229696063776,0.4057092806907692,0.15277777777777776,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,0,1,0,0.8888888888888888,1,1,0.9626307922272049,0.9497026648557058,0.8888888888888888,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0
1,1,1,1,0.5694444444444444,1,1,0.9322371699053315,0.8083695822791767,0.5694444444444444,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,1
1,1,1,0,0.9166666666666666,1,1,0.8863976083707025,0.9351627406728044,0.9166666666666666,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0
1,0,1,0,0.19444444444444442,1,0,0.6332835077229697,0.49804689549535436,0.19444444444444445,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
0,0,1,1,0.16666666666666666,0,0,0.10762331838565023,0.27687308027664415,0.16666666666666666,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,0,1,0.5555555555555556,0,0,0.2177379172894868,0.5544186660026018,0.5555555555555556,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0
1,0,0,0,0.125,1,1,0.6671649227703039,0.4165793139859082,0.125,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,1,0,1.0,1,0,0.6058794220229199,0.8569481063522306,1.0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0
0,0,1,0,1.0,1,1,0.8679621325361236,0.9557925960106601,1.0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,0
0,0,1,1,0.2361111111111111,1,1,0.3682112605879423,0.45102286487257404,0.2361111111111111,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
0,0,0,0,0.9444444444444444,0,0,0.45789735924265074,0.8086510203121118,0.9444444444444444,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,1,1,0.4305555555555555,1,0,0.7065271549576483,0.6869282950693545,0.4305555555555556,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0
0,0,1,1,0.09722222222222221,1,1,0.571001494768311,0.36406794331479697,0.09722222222222222,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0
1,1,1,0,0.4444444444444444,1,1,0.5630293971101147,0.6390560916282932,0.4444444444444444,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,0,0.3194444444444444,1,0,0.35724962630792234,0.5045050428033864,0.3194444444444444,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0
0,0,1,1,0.18055555555555555,1,1,0.020428500249128068,0.2505607188366144,0.18055555555555552,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,1,0.25,1,0,0.06875934230194322,0.3330831293577463,0.25,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,1,0,0.013888888888888888,1,1,0.508221225710015,0.10438123548411565,0.013888888888888888,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,1,0,0.1111111111111111,1,1,0.6626806178375686,0.41802942754301825,0.1111111111111111,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,1,1,0.3055555555555555,1,0,0.023418036870951703,0.3323084191713127,0.3055555555555555,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1,0,1,1,0.125,1,0,0.011958146487294513,0.21805582438839932,0.125,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,1,0,0,0.013888888888888888,1,1,0.6736422521175885,0.12528458364871364,0.013888888888888888,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,1,0.3611111111111111,0,1,0.21474838066766325,0.4706741514717207,0.36111111111111105,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0
1,0,1,1,0.25,0,0,0.2790234180368709,0.4285891036756716,0.25,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0
0,0,1,1,1.0,1,0,0.6158445440956652,0.8730099002295,1.0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0
0,0,1,0,0.027777777777777776,0,0,0.2610861983059293,0.13764025441884448,0.027777777777777776,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,0.09722222222222221,1,1,0.5605381165919283,0.35429498484266647,0.09722222222222222,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,1
1,0,0,0,0.09722222222222221,0,0,0.16841056302939708,0.25582743243881373,0.09722222222222222,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0
1,0,1,0,0.20833333333333331,1,1,0.010463378176382682,0.29060498099553866,0.20833333333333331,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
0,0,1,0,0.986111111111111,0,1,0.29098156452416546,0.7312160483058202,0.9861111111111112,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0
1,0,1,1,0.375,1,1,0.5714997508719483,0.5992582628440818,0.375,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0,1,0,0.6388888888888888,1,0,0.5201793721973094,0.7200669497913578,0.6388888888888888,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,0
0,0,0,1,0.4305555555555555,1,0,0.016940707523667192,0.3740384119300657,0.4305555555555556,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
0,1,1,0,0.7083333333333333,1,1,0.5889387144992527,0.76188663010702,0.7083333333333333,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,1,0.3472222222222222,1,0,0.4180368709516692,0.5323315922902232,0.3472222222222222,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
1,0,1,1,0.3472222222222222,1,1,0.007473841554559046,0.34065702365573197,0.3472222222222222,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,1,1,0.9722222222222222,1,1,0.9431988041853513,0.9688728767765129,0.9722222222222221,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,1,0,1.0,1,0,0.022919780767314407,0.5446687364115219,1.0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,1,1,0,0.013888888888888888,1,0,0.5226706527154957,0.10634646876244847,0.013888888888888888,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,1,0,0,0.041666666666666664,1,0,0.2650722471350274,0.16645662953878487,0.041666666666666664,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,0.3472222222222222,1,0,0.5236671649227704,0.5802600271867775,0.3472222222222222,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,0,0.5694444444444444,1,0,0.5166915794718486,0.6907568895497007,0.5694444444444444,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0,1,1,0.013888888888888888,1,1,0.020926756352765336,0.005654989686053713,0.013888888888888888,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,1,1,0,0.9722222222222222,1,1,0.8609865470852017,0.9460679503147713,0.9722222222222221,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0
0,0,1,0,0.8194444444444444,1,1,0.8136522172396612,0.8888296579348924,0.8194444444444444,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,0
0,0,0,0,0.16666666666666666,1,1,0.009466865969108146,0.2312922048384583,0.16666666666666666,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1,0,0,0,0.027777777777777776,1,0,0.009965122072745414,0.07563805736644419,0.027777777777777776,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,0.125,0,0,0.39960139511709025,0.3599111322741497,0.125,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,1
1,0,1,0,0.25,1,1,0.7603388141504734,0.570447125087683,0.25,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,0.013888888888888888,0,0,0.06826108619830593,0.02029439350761031,0.013888888888888888,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,0,0,1,0.611111111111111,1,0,0.011459890383657217,0.4302263664678659,0.611111111111111,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,0,0,0.18055555555555555,1,1,0.611858495266567,0.461296138688885,0.18055555555555552,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,0.5,1,1,0.6626806178375686,0.7071603169298092,0.5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,1,0,0.736111111111111,1,0,0.014947683109118093,0.4859886585102139,0.7361111111111112,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,1,1,0,1.0,1,1,0.9576482311908322,0.9868176653409195,1.0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
0,0,1,1,0.3333333333333333,1,1,0.026905829596412606,0.3448428521290501,0.3333333333333333,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,0,0,0,0.6944444444444444,1,0,0.5092177379172895,0.7342214269520043,0.6944444444444444,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,0
0,0,0,0,0.4305555555555555,1,0,0.02491280518186348,0.40014195223765037,0.4305555555555556,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,1,0,0.986111111111111,1,1,0.9641255605381166,0.9770723816308231,0.9861111111111112,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,1,1,0.2361111111111111,1,1,0.8550074738415546,0.5773478122507176,0.2361111111111111,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,1,0,0.8333333333333333,0,1,0.3094170403587444,0.6940768613597617,0.8333333333333333,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,0
0,0,1,1,0.2361111111111111,1,1,0.4339810662680619,0.4791207553664177,0.2361111111111111,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0
1,0,0,0,0.027777777777777776,1,1,0.6083707025411063,0.18141662155631866,0.027777777777777776,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1,0.375,1,0,0.5580468360737421,0.6041489527857024,0.375,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,0,0.013888888888888888,1,1,0.36920777279521677,0.08372181495773506,0.013888888888888888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0,0,0,0,0.861111111111111,1,1,0.0737419033383159,0.5544053508024351,0.8611111111111112,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,0,1,1,0.8888888888888888,1,0,0.7159940209267565,0.8687023455136919,0.8888888888888888,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,0
0,0,0,0,0.9444444444444444,1,0,0.016442451420029924,0.5297575186903789,0.9444444444444444,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,1,1,0.4722222222222222,1,0,0.02242152466367714,0.4067037980045364,0.4722222222222222,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,0.09722222222222221,1,0,0.018435475834578996,0.16823244137872473,0.09722222222222222,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,0,1,0,0.736111111111111,1,1,0.7249626307922273,0.8274834613657018,0.7361111111111112,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0
1,0,0,1,0.16666666666666666,1,1,0.5127055306427504,0.4339889729714974,0.16666666666666666,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0
1,0,0,0,0.125,1,0,0.6761335326357748,0.41928947785530674,0.125,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
1,1,0,0,0.2638888888888889,1,1,0.7194818136522172,0.566910429841183,0.26388888888888884,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,1,0,0,0.7222222222222222,0,1,0.3029397110114599,0.6631564688459667,0.7222222222222221,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0
1,0,0,0,0.16666666666666666,1,1,0.7737917289486796,0.49245816188360975,0.16666666666666666,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,0.7083333333333333,1,0,0.006975585450921806,0.46773855961363625,0.7083333333333333,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
0,0,1,0,1.0,1,0,0.8196312904833086,0.9471175020583733,1.0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,0
1,0,0,1,0.013888888888888888,1,1,0.56751370204285,0.11226179436581901,0.013888888888888888,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,1,0,0.6666666666666666,1,0,0.9870453413054311,0.8588868630911075,0.6666666666666666,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,1
1,0,0,1,0.013888888888888888,0,1,0.12904833084205283,0.03641949111506537,0.013888888888888888,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,0,0,0.09722222222222221,1,1,0.8111609367214748,0.396144243747492,0.09722222222222222,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,1,1,0.2361111111111111,1,0,0.7573492775286499,0.5601055253410431,0.2361111111111111,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,0,0.9166666666666666,1,1,0.955655206776283,0.9491856925891669,0.9166666666666666,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0
0,0,0,0,1.0,1,1,0.7269556552067763,0.9196086352793544,1.0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,0,0.3611111111111111,1,1,0.620827105132038,0.6278630153712795,0.36111111111111105,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,0,0.013888888888888888,1,0,0.5719980069755854,0.11283880184435824,0.013888888888888888,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,0.6388888888888888,1,1,0.7698056801195816,0.8160336192952005,0.6388888888888888,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0
1,0,1,0,0.1111111111111111,1,1,0.6701544593921277,0.3926602014905659,0.1111111111111111,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,0,0,0,0.1111111111111111,1,1,0.41454907822620835,0.3439199406635249,0.1111111111111111,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
1,1,1,0,0.8055555555555555,1,1,0.8021923268560041,0.87634455061255,0.8055555555555555,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
0,1,0,0,0.9305555555555555,1,1,0.7379172894867962,0.8939204447812275,0.9305555555555555,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,0
0,0,0,0,0.9583333333333333,1,0,0.06178375685102147,0.569199473054295,0.9583333333333333,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,0,1,0,0.16666666666666666,1,1,0.6641753861484804,0.4662530252736125,0.16666666666666666,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0
0,0,0,0,0.9444444444444444,1,0,0.3592426507224714,0.7536194042624162,0.9444444444444444,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,0,0,0,0.5277777777777778,1,1,0.7643248629795715,0.7538606798876277,0.5277777777777777,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0
0,0,0,0,0.027777777777777776,1,0,0.014947683109118093,0.08682527340444884,0.027777777777777776,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0,0.08333333333333333,0,0,0.2650722471350274,0.2721458146294553,0.08333333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0
1,0,0,0,0.75,1,0,0.012456402590931753,0.4679051282419456,0.75,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,0,0,0.041666666666666664,1,0,0.26258096661684105,0.18368884900789473,0.041666666666666664,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,1,0,1.0,1,0,0.061285500747384175,0.5782301042061184,1.0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0
0,0,0,0,0.5277777777777778,1,0,0.6547085201793722,0.716697005116063,0.5277777777777777,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0
0,0,1,1,0.3194444444444444,1,0,0.0199302441454908,0.34102930783914415,0.3194444444444444,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,1,1,0.19444444444444442,1,1,0.012954658694569021,0.2552470804607204,0.19444444444444445,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,0,0.5416666666666666,1,1,0.8475336322869956,0.7744371766421656,0.5416666666666666,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,1,0.013888888888888888,1,0,0.014449427005480853,0.0034675185347191606,0.013888888888888888,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,1,1,1.0,1,0,0.4828101644245142,0.8215404715359355,1.0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0
0,0,1,1,0.3194444444444444,1,0,0.06676631788739415,0.3800991695097168,0.3194444444444444,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,1,0,0,0.3472222222222222,1,1,0.841056302939711,0.6726984199083776,0.3472222222222222,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,1
0,0,0,0,0.16666666666666666,1,1,0.5724962630792227,0.4375672379812917,0.16666666666666666,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,0
1,0,1,1,0.16666666666666666,1,1,0.007972097658196342,0.24232622985839353,0.16666666666666666,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
1,0,1,0,0.1388888888888889,1,1,0.6661684105630294,0.4377452726750098,0.1388888888888889,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,1,1,0.4444444444444444,0,1,0.17787742899850525,0.4929529861384549,0.4444444444444444,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0
0,0,1,1,0.2777777777777778,1,0,0.016442451420029924,0.3160462027414508,0.2777777777777778,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,0.6805555555555555,1,0,0.8196312904833086,0.8306110534804596,0.6805555555555555,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,0,0,0.7222222222222222,1,0,0.7259591429995018,0.8203541453759282,0.7222222222222221,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,0
0,0,0,0,0.9166666666666666,1,1,0.7025411061285501,0.8871461423710602,0.9166666666666666,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0
1,0,0,0,0.013888888888888888,1,1,0.5127055306427504,0.10499436106719323,0.013888888888888888,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,0.05555555555555555,1,0,0.5181863477827604,0.26380921134647545,0.05555555555555555,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,0.027777777777777776,1,0,0.7698056801195816,0.19798568888349916,0.027777777777777776,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,1,0,0.013888888888888888,0,1,0.11410064773293474,0.03268142014800807,0.013888888888888888,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0,0.5277777777777778,1,0,0.513702042850025,0.6724614502047521,0.5277777777777777,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,0
0,0,1,1,0.6666666666666666,0,0,0.2650722471350274,0.6282038042036373,0.6666666666666666,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,0
1,1,0,0,0.013888888888888888,1,1,0.7015445939212755,0.12850816016294697,0.013888888888888888,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1,1,0,0,0.09722222222222221,1,1,0.661684105630294,0.3619996453372117,0.09722222222222222,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,1,0.06944444444444445,1,0,0.017937219730941728,0.12263729221150144,0.06944444444444445,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,0.15277777777777776,1,0,0.3258594917787744,0.3573237209401597,0.15277777777777776,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,0,0.027777777777777776,1,1,0.02142501245640263,0.04178983722550217,0.027777777777777776,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
